Lite city хотхонд 2 өрөө дуплекс байр	250000000.00	Яармаг	59.68 м²	2	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	4189008.0428954423
13-р хороолол, сэлбэ голын дэргэд 81 мкв 2 өрөө	226800000.0	13-р хороолол	81.0 м²	2	2017	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2800000.0
Яармаг арцат2 51.99 2 өрөө байр	129000000.00	Яармаг	51.99 м²	4	2022	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2481246.3935372187
Офцерт 2 өрөө орон сууц 48м2	125000000.00	Бусад	48.0 м²	2	2006	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2604166.6666666665
Төмөр замд, орчлонгийн байранд 2 өрөө байр	176220000.0	Төмөр зам	53.4 м²	1	2005	Баянгол	Лизинггүй	Ашиглалтад орсон	3300000.0
Мандала гарден 2 өрөө	189350000.0	Яармаг	54.1 м²	9	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3500000.0
Модны 2-т 65м2 2 өрөө байр	160000000.00	3, 4 хороолол	65.52 м²	2	2013	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	2442002.442002442
Бгд, 24хороо алтай хотхонд 50.3мкв 2 өрөө байр	135000000.00	Алтай хотхон	50.3 м²	9	2012	Баянгол	Лизинггүй	Ашиглалтад орсон	2683896.62027833
Арвай хотхон 2өрөө 47,89м2	153248000.00	10-р хороолол	47.89 м²	3	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	3200000.0
Жуковд 2 өрөө байр	102000000.00	15-р хороолол	36.0 м²	4	2013	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2833333.3333333335
Ub palace-ийн зүүн талд 2 өрөө байр	155000000.00	10-р хороолол	61.67 м²	3	2004	Баянгол	Лизинггүй	Ашиглалтад орсон	2513377.6552618775
Бгд 2 өрөө 50м2	160000000.0	Нарны хороолол	50.0 м²	1	2018	Баянгол	Лизинггүй	Ашиглалтад орсон	3200000.0
Бзд 14-р хороонд байрлах 2 өрөөг 3 болгосон	100000000.00	14-р хороолол	58.0 м²	12	2017	Баянзүрх	Лизинггүй	Ашиглалтад орсон	1724137.9310344828
Modun town 2 өрөө байр	263000000.0	River Garden	50.0 м²	13	2019	Хан-Уул	Лизинггүй	Ашиглалтад орсон	5260000.0
Жуков тарвалин хотхоны зүүн талд байрлалтай 2 өрөө байр	95000000.00	Офицер	37.0 м²	9	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2567567.5675675673
Худ нисэхэд 44мк 2 өрөө байр	88000000.00	16-р хороолол	44.0 м²	5	2014	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2000000.0
Бзд офицерт 2 өрөө байр 58,07м2	170000000.00	Офицер	58.07 м²	6	2014	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2927501.2915446875
Жуковт гал тогоо тусдаа 2 өрөө байр 53m2	135000000.00	15-р хороолол	53.0 м²	4	2000	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2547169.8113207547
Кино үйлдвэрт 2-өрөө орон сууц	143000000.00	Бусад	53.1 м²	5	2021	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2693032.015065913
2 өрөө байр	144000000.0	Яармаг	48.0 м²	2	2018	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	3000000.0
Бзд-т байрлах нарт хотхонд 53мк 2өрөө байр	132500000.0	14-р хороолол	53.0 м²	4	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2500000.0
Энэрэхүй үйлстэн хотхонд 2 өрөө	120060000.0	15-р хороолол	41.4 м²	3	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2900000.0
ЧД баянбүрд зам дагуу 66м2 2 өрөө байр	186479999.99999997	Баянбүрд	66.6 м²	9	2008	Чингэлтэй	Лизинггүй	Ашиглалтад орсон	2800000.0
Кино үйлдвэр бзд 15-р хороо уб их сургуулийн чанх ард талд 45м2, 2 өрөө	125000000.00	Бусад	45.0 м²	5	2019	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2777777.777777778
3 эмнэлэг замын эсрэг талд	186000000.00	10-р хороолол	93.0 м²	6	2006	Баянгол	Лизинггүй	Ашиглалтад орсон	2000000.0
Mandala town 2 өрөө	254300000.00	Бусад	51.9 м²	3	2019	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	4899807.32177264
2 өрөө 41.41м2	113000000.00	Амгалан	41.41 м²	12	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2728809.4663124853
Дөлгөөн нуурт гэрчилгээ бэлэн шинэ 2 өрөө байр 51.92 мкв	163548000.0	Дөлгөөн нуур	51.92 м²	4	2022	Сүхбаатар	Банкны лизингтэй	Ашиглалтад орсон	3150000.0
2 өрөө байр	150000000.00	14-р хороолол	57.6 м²	4	2019	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2604166.6666666665
Соёмботой уулын энгэрт 2 өрөө байр	140000000.0	Зайсан	50.0 м²	1	2020	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2800000.0
Florence residence 2 өрөө 45м2	130000000.00	Бага тойрог	45.0 м²	10	2023	Сүхбаатар	Лизинггүй	Ашиглалтад ороогүй	2888888.888888889
Мандала гарден хотхонд 2 өрөө	183890000.00	Яармаг	49.7 м²	10	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3700000.0
Худ шүрт хотхонд 2 өрөө 59,89м2	116000000.00	Нисэх	59.0 м²	6	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	1966101.6949152541
Хотын төв баруун 4замд гал тогоо тусдаа 2өрөө	200000000.00	5-р хороолол	52.0 м²	1	1989	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	3846153.846153846
Altai residence hothond 2 uruu bair	170500000.00	Алтай хотхон	55.0 м²	6	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	3100000.0
13r horoolol 2r uruu bair	175000000.0	13-р хороолол	70.0 м²	6	2005	Сүхбаатар	Хувь лизингтэй	Ашиглалтад орсон	2500000.0
Улаанбаатар их дэлгүүрийн зүүн тал гал тогоо тусдаа 2өрөө	155000000.00	40, 50 мянгат	28.0 м²	2	1990	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	5535714.285714285
120 мянгатад 2 өрөө байр	180000000.00	120 мянгат	47.0 м²	7	2009	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3829787.234042553
Bayanmongol horoolold 2 uruu bair	135000000.00	Баянмонгол хороолол	43.2 м²	1	2010	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	3125000.0
Polaris 1 hothond 2 oroo bair	128000000.00	Бусад	55.7 м²	5	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2298025.13464991
Зайсан, хааис баруун талд алтан богд хотхонд 2 өрөө орон сууц	233316000.0	Зайсан	64.81 м²	6	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3600000.0
офицертаунд 2өрөө байр	130000000.00	16-р хороолол	52.2 м²	8	2020	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2490421.4559386973
Дөлгөөн нуур хоймор оффис-н баруун урд	107500000.0	Дөлгөөн нуур	43.0 м²	4	2023	Сүхбаатар	Лизинггүй	Ашиглалтад ороогүй	2500000.0
Хорооллын эцэст 2 өрөө байр	125000000.00	3, 4 хороолол	40.0 м²	1	2008	Баянгол	Лизинггүй	Ашиглалтад орсон	3125000.0
Цайз захаас зүүн акумагийн хажууд, грийн апартмент	125000000.00	16-р хороолол	54.0 м²	5	2017	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2314814.814814815
X apartment hajuud 2 uruu	130000000.00	Бусад	40.0 м²	2	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3250000.0
Жуковт 2 өрөө	73080000.0	15-р хороолол	40.6 м²	8	2023	Баянзүрх	Хувь лизингтэй	Ашиглалтад ороогүй	1800000.0
Барс захын хойд талд 2 өрөө	150000000.00	Төмөр зам	55.0 м²	8	1992	Баянгол	Лизинггүй	Ашиглалтад орсон	2727272.727272727
Хүннү2222 2өрөө	307000000.00	Хүннү	55.04 м²	5	2021	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	5577761.627906977
Их засгийн урд 2 өрөө	70000000.00	15-р хороолол	40.6 м²	10	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	1724137.9310344828
Нисэхэд 2 өрөө	76800000.0	Яармаг	48.0 м²	3	2023	Хан-Уул	Хувь лизингтэй	Ашиглалтад ороогүй	1600000.0
53.2м2 2 өрөө байр	133000000.0	Бусад	53.2 м²	2	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2500000.0
Хүннү2222 2өрөө байр 55.04м2	302720000.0	Хүннү	55.04 м²	22	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	5500000.0
Олимп хотхонд 2 өрөө байр	176800000.0	Олимп хотхон	52.0 м²	3	2017	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3400000.0
Алтай хотхонд 2 өрөө байр	165690000.00	Алтай хотхон	55.23 м²	5	2022	Баянгол	Хувь лизингтэй	Ашиглалтад орсон	3000000.0
Нисэх,викториа таун хотхонд 2 өрөө байр	125000000.00	Нисэх	41.38 м²	12	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3020782.9869502173
Бзд хороо өрх, сургууль, цэцэрлэгтээ ойр хсис хойно 2 өрөө	100000000.0	Чулуун овоо	40.0 м²	3	2012	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2500000.0
Хан богд хороололд 55.5 мкв 2 өрөө орон сууц	138750000.00	Viva city	55.5 м²	3	2018	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2500000.0
Gumuda garden хотхонд 2 өрөө байр	149604000.0	Яармаг	53.43 м²	9	2023	Хан-Уул	Хувь лизингтэй	Ашиглалтад ороогүй	2800000.0
Бзд-ийн, 8-р хороо, x apartment хотхонд 64 м2 2 өрөө орон сууц	160000000.00	Офицер	64.0 м²	10	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2500000.0
Дөлгөөн нуур 2 өрөө	186000000.00	Бусад	62.0 м²	8	2017	Чингэлтэй	Лизинггүй	Ашиглалтад орсон	3000000.0
Бзд Жуковт 2 өрөө 45m2 өрөө байр	126000000.0	Бусад	45.0 м²	3	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2800000.0
21-р хороололд 2өрөө	85000000.00	21-р хороолол	36.0 м²	4	2013	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2361111.111111111
13-р хороололд 2 өрөө орон сууц	135000000.00	Бусад	50.15 м²	5	2021	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2691924.227318046
1давхарт үйлчилгээний зориулалттай	135000000.00	100 айл	37.0 м²	1	2022	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	3648648.6486486485
100 айлд 63мкв 2 өрөө	125000000.00	100 айл	63.0 м²	2	2009	Сүхбаатар	Лизинггүй	Ашиглалтад ороогүй	1984126.9841269841
Hunnu towert 59,59mk 2 uruu bair	229000000.00	Яармаг	59.59 м²	5	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3842926.6655479106
Толгойтод 2 өрөө 37.07м2	58941300.00	Толгойт	37.07 м²	8	2023	Сонгино Хайрхан	Лизинггүй	Ашиглалтад ороогүй	1590000.0
Цайз захын баруун талд sky residence 2 хотхонд 51.19 мкв 2 өрөө байр	125415500.0	16-р хороолол	51.19 м²	10	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2450000.0
Поларис апартмент-2	141950000.00	Нисэх	56.78 м²	11	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2500000.0
Хийморь 13 хотхонд 2өрөө	168000000.00	Бусад	50.0 м²	1	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3360000.0
Sky residence 2e байранд 2 өрөө байр	125175000.00	16-р хороолол	50.07 м²	12	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2500000.0
Дөлгөөн нуурт гэрчилгээ бэлэн 2 өрөө байр	100000000.00	Дөлгөөн нуур	30.41 м²	6	2022	Сүхбаатар	Банкны лизингтэй	Ашиглалтад орсон	3288391.9763235776
Нисэх сөүл гарден хотхонд 2 өрөө байр	200396000.0	Нисэх	58.94 м²	3	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3400000.0
Altai hothonii ard 42.6m2 2uruu	98000000.00	Алтай хотхон	42.6 м²	2	2022	Баянгол	Лизинггүй	Ашиглалтад ороогүй	2300469.483568075
Яармагт, хүүшийн ам, global garden-д 63.8м² 2 өрөө байр. 191.400.000	191400000.0	Яармаг	63.8 м²	2	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	3000000.0
Мишээлд 2өрөө байр	133300000.0	Мишээл	43.0 м²	12	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3100000.0
Худ, modun town хотхонд 50м2 2 өрөө байр	263000000.00	Бусад	50.0 м²	12	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	5260000.0
2 өрөө байр	216200000.0	Бусад	47.0 м²	22	2022	Баянзүрх	Хувь лизингтэй	Ашиглалтад ороогүй	4600000.0
2 өрөө 48м2	139954000.00	Чулуун овоо	48.26 м²	1	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2900000.0
Шинэ өргөө хотхонд 2 өрөө	140500000.00	Яармаг	56.2 м²	4	2016	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2500000.0
Мишээл экспод нүүж ороход бэлэн 2 өрөө	126000000.00	19-р хороолол	44.26 м²	1	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2846814.2792589245
100 айл соёмбо хотхон 62м2 тай 2 өрөө	135000000.00	100 айл	62.0 м²	7	2014	Сүхбаатар	Банкны лизингтэй	Ашиглалтад орсон	2177419.35483871
Санто апартмент 2 өрөө	198000000.00	Баянмонгол хороолол	55.0 м²	3	2020	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3600000.0
Бздүүрэгт 2 өрөө байр	210540000.00	Бусад	72.6 м²	5	2019	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2900000.0
Altai hothond 2uruu bair	120000000.00	Алтай хотхон	44.0 м²	3	2016	Баянгол	Лизинггүй	Ашиглалтад орсон	2727272.727272727
Гэгээнтэн хотхонд 2 өрөө байр	305000000.00	Зайсан	54.97 м²	1	2015	Хан-Уул	Лизинггүй	Ашиглалтад орсон	5548480.989630708
55.37мк 2 өрөө	199332000.0	25-р эмийн сан	55.37 м²	2	2022	Баянгол	Хувь лизингтэй	Ашиглалтад орсон	3600000.0
Garden residence хотхонд 2 өрөө байр	100000000.00	Офицер	36.0 м²	16	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2777777.777777778
Бзд өгөөмөр захын хойно. 3 өрөө байр	156400000.00	Бусад	55.86 м²	12	2022	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2799856.784819191
16-р хороололд, баганат өргөө хотхонд 60мкв 2 өрөө байр	142000000.00	Бусад	60.0 м²	11	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2366666.6666666665
3,4-р хороололд 2 өрөө байр 51м2	127000000.00	3, 4 хороолол	51.0 м²	1	2008	Баянгол	Хувь лизингтэй	Ашиглалтад орсон	2490196.0784313725
13-р хороололын 3-н өндөрт 86мкв 2 өрөө байр	250000000.00	13-р хороолол	86.0 м²	6	1989	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2906976.7441860465
Garden 16 хотхонд 2 өрөө	115000000.00	16-р хороолол	44.77 м²	16	2023	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2568684.386866205
Мишээл экспо туул гарден	225000000.00	Мишээл	58.7 м²	13	2019	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3833049.40374787
Ирээдүйн билэг хотхонд 2өрөө байр	94185000.00	Яармаг	44.85 м²	2	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2100000.0
United apartment 2 өрөө 46м2	301600000.00	Бусад	46.4 м²	12	2022	Сүхбаатар	Банкны лизингтэй	Ашиглалтад орсон	6500000.0
Залуус хороололд 28м2 2 өрөө байр	75000000.00	Бусад	28.0 м²	7	2013	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2678571.4285714286
11-р хороололд 2өрөө	172000000.00	11-р хороолол	65.0 м²	9	1990	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2646153.846153846
Худ нисэхд 2өрөө байр 47.59м2	126000000.00	Нисэх	47.59 м²	3	2020	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2647615.045177558
БЗД 16-р хороололд 2 өрөө байр 35м2	100000000.00	16-р хороолол	35.0 м²	9	2023	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2857142.8571428573
Зайсанд соёмбот хотхонд 2 өрөө 63м2	173000000.00	Зайсан	63.0 м²	6	2022	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2746031.746031746
Модны 2т одод хотхонд 2 өрөө байр	265000000.00	3, 4 хороолол	55.0 м²	4	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	4818181.818181818
өрнөх хороололд гал тогоо тусдаа 54,8м2 2 өрөө байр	153000000.00	Офицер	54.8 м²	16	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2791970.802919708
2 өрөө байр	105000000.00	14-р хороолол	36.2 м²	6	2017	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2900552.486187845
Бзд-16р хороолоод гардэн 16хотхонд 44.77м2 хоёр өрөө байр	112000000.00	16-р хороолол	44.77 м²	3	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2501675.228947956
Шинэ яармаг хороололд бүрэн тавилгатай 2 өрөө 64.55 м2 байр	245290000.0	Яармаг	64.55 м²	2	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3800000.0
Сансар ктмс хойно 2 өрөө байр зарнх	139000000.00	Бусад	49.78 м²	7	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2792286.0586580955
21-р хороололд миражын хойно 45 мкв 2өрөө байр	99000000.00	21-р хороолол	45.0 м²	3	2016	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2200000.0
Alpha zone-д 2 өрөө байр	353722000.0	Хүннү	66.74 м²	3	2023	Хан-Уул	Хувь лизингтэй	Ашиглалтад ороогүй	5300000.0
Бзд happy town хотхонд 2 өрөө	156927000.00	15-р хороолол	61.54 м²	14	2017	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2550000.0
Ub palace зүүн талд 61.67м2 2 өрөө байр	155000000.00	10-р хороолол	61.67 м²	2	2004	Баянгол	Лизинггүй	Ашиглалтад орсон	2513377.6552618775
Хархорин захын хойно 2 өрөө байр	125000000.00	1-р хороолол	46.0 м²	1	2014	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2717391.304347826
Бзд 16-р хороо 2 өрөө байр	130000000.00	16-р хороолол	44.0 м²	4	2016	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2954545.4545454546
Цайз 16д 2 өрөө байр	95000000.00	19-р хороолол	41.89 м²	2	2019	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2267844.3542611604
Шинэ налайх хороололд 2 өрөө байр	72000000.00	Бусад	37.7 м²	5	2015	Налайх	Банкны лизингтэй	Ашиглалтад орсон	1909814.3236074268
Мишээл экспогийн баруун талд 2 өрөө байр	150000000.00	Мишээл	47.0 м²	10	2022	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	3191489.361702128
Хийморь 19 хотхонд 2 өрөө байр	173000000.00	19-р хороолол	46.0 м²	12	2014	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	3760869.565217391
Саппоро автобусны буудлын ард байрлалтай 2 өрөө	128000000.00	1-р хороолол	55.7 м²	1	2002	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2298025.13464991
Монгол 3р сургуулийн хойно 2 өрөө	144000000.00	Дөлгөөн нуур	45.0 м²	10	2023	Сүхбаатар	Лизинггүй	Ашиглалтад ороогүй	3200000.0
Тэсо групп active garden residence-д 2 өрөө байр	213066000.00	Нисэх	56.0 м²	6	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3804750.0
Бзд 15-р хороолол 2 өрөө байр 44,95м2	137158500.00	15-р хороолол	44.97 м²	9	2023	Баянзүрх	Банкны лизингтэй	Ашиглалтад ороогүй	3050000.0
Содон хороололд 2 өрөө байр	120000000.00	21-р хороолол	48.0 м²	11	2018	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2500000.0
Yarmag artsat hothond 2 uruu bair	193200000.0	Яармаг	69.0 м²	9	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2800000.0
2 өрөө байр	123000000.00	Алтай хотхон	40.7 м²	10	2016	Баянгол	Лизинггүй	Ашиглалтад орсон	3022113.022113022
5 шард 2өрөө	80000000.00	5 шар	55.0 м²	3	1990	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	1454545.4545454546
Цайз эко хотхонд 2 өрөө	101026500.00	Бусад	43.0 м²	1	2022	Баянзүрх	Хувь лизингтэй	Ашиглалтад орсон	2349453.488372093
Мишээл экспо лавай захын баруун талд 2 өрөө	167500000.00	Мишээл	59.83 м²	8	2015	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2799598.8634464317
Шинэ яармаг хороололд 2 өрөө	190000000.00	Яармаг	54.4 м²	5	2019	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3492647.0588235296
Алтай хотхонд 2 өрөө байр 51м2	125000000.00	Бусад	51.0 м²	10	2016	Баянгол	Лизинггүй	Ашиглалтад орсон	2450980.3921568627
Нисэхэд 2 өрөө байр	95400000.0	Нисэх	53.0 м²	12	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	1800000.0
16 хороололд 2 өрөө байр	144000000.00	16-р хороолол	50.68 м²	15	2022	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2841357.537490134
Зайсан алтанбогд 66м2 2өрөө	251598000.00	Зайсан	66.21 м²	5	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3800000.0000000005
2 өрөө байр	95000000.00	16-р хороолол	38.0 м²	9	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2500000.0
64-р дэлгүүрт 29м2 2 өрөө байр	250000000.00	Бусад	29.0 м²	4	1990	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	8620689.655172413
Эрх чөлөө хотхонд гал тогоо тусдаа 2 өрөө орон сууц 58.5м2.	157000000.00	14-р хороолол	58.5 м²	5	2009	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2683760.683760684
Бзд time tower хотхонд 2 өрөө байр	208000000.00	Баянмонгол хороолол	63.1 м²	4	2016	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3296354.9920760696
Монгол 3ын ард 55мкаб 2 өрөө	160000000.00	11-р хороолол	55.0 м²	4	2013	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	2909090.909090909
Дөлгөөн нуур апартмент 3	135000000.00	Бусад	45.48 м²	6	2023	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	2968337.7308707125
Polaris apartment 52,84мкв 2 өрөө	120000000.00	19-р хороолол	53.0 м²	10	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2264150.9433962265
6-р бичилд 2өрөө	108000000.00	3, 4 хороолол	43.0 м²	3	2007	Баянгол	Лизинггүй	Ашиглалтад орсон	2511627.906976744
Академийн урд дондогдуламд 2 өрөө	260000000.00	Бусад	63.74 м²	5	2020	Хан-Уул	Лизинггүй	Ашиглалтад орсон	4079071.226859115
Амгаланд шинээр ашиглалтанд орж буй kaidu city хотхонд 2 өрөө	184600000.0	Амгалан	52.0 м²	10	2023	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	3550000.0
Арцат2 хотхонд 51.99 мк 2 өрөө	135000000.00	Яармаг	51.99 м²	3	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2596653.20253895
10-р хороололын тэмүүлэл хотхонд 53.38мкв 2 өрөө	136000000.00	10-р хороолол	53.38 м²	1	2012	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	2547770.7006369424
Хархорин хороололд шинэ 60м2 байр	220000000.00	1-р хороолол	60.0 м²	11	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	3666666.6666666665
Хангарьд сити2 хотхонд 2 өрөө	136375000.0	Яармаг	54.55 м²	1	2021	Хан-Уул	Хувь лизингтэй	Ашиглалтад орсон	2500000.0
Худ-дэлгэрэх хотхонд 2-өрөө	135000000.00	Бусад	52.0 м²	9	2016	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2596153.846153846
Худ нисэх пирамид хотхон 47.59м2 2 өрөө	126113500.00000001	Нисэх	47.59 м²	3	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2650000.0
Хар хорин хороололд 2 өрөө байр	169500000.00	1-р хороолол	57.47 м²	7	2016	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2949364.8860274926
2 өрөө	112000000.00	13-р хороолол	37.0 м²	7	2015	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3027027.027027027
Нисэхт цоо шинэ 2 өрөө орон сууц	134000000.00	Нисэх	52.84 м²	6	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2535957.6078728233
Худ -т мишээлд 2өрөө байр	164500000.0	19-р хороолол	47.0 м²	4	2022	Хан-Уул	Хувь лизингтэй	Ашиглалтад орсон	3500000.0
Төмөр замд 2 өрөө байр	153000000.00	Төмөр зам	48.9 м²	11	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	3128834.355828221
Green art хотхонд 2 өрөө байр	125000000.00	Яармаг	47.0 м²	6	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2659574.4680851065
Бздүүргийн хойно 50 м.кв 2 өрөө	128000000.00	16-р хороолол	50.0 м²	3	2015	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2560000.0
50 мянгат-д 2 өрөө байр	185000000.00	40, 50 мянгат	59.0 м²	2	1990	Сүхбаатар	Банкны лизингтэй	Ашиглалтад орсон	3135593.220338983
Ханбогд 405-59 тоот	145000000.00	Яармаг	59.4 м²	1	2016	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2441077.441077441
2 uruu 52m2	124800000.0	Бусад	52.0 м²	7	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2400000.0
Академи хотхоны урд байрлах дондогдулам резиденс-д 64мкв 2 өрөө байр	260000000.00	Зайсан	64.0 м²	6	2020	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	4062500.0
Gerlug vista-д 2 өрөө байр	350707500.00	Бусад	60.0 м²	13	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	5845125.0
Схд драгоны ард гал тогоо тусдаа 2 өрөө байр 30м2	110000000.00	1-р хороолол	30.0 м²	7	1980	Сонгино Хайрхан	Банкны лизингтэй	Ашиглалтад орсон	3666666.6666666665
Толгойтод 45.56м2 2 өрөө	72440400.0	Толгойт	45.56 м²	8	2023	Сонгино Хайрхан	Лизинггүй	Ашиглалтад ороогүй	1590000.0
Эрдэнэт хот их хаад 2 өрөө байр 64,9м2	165000000.00	Бусад	64.9 м²	2	2015	Орон нутаг	Лизинггүй	Ашиглалтад орсон	2542372.881355932
БЗД 2 өрөө байр 35м2	96250000.0	Бусад	35.0 м²	7	2023	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2750000.0
